Row_ID,Order_ID,Order_Date,Order_Year,Order_Month,Order_Month_Name,Ship_Date,Delivery_Days,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Sales
4481,CA-2017-109365,03-11-2017,2017,11,November,08-11-2017,5,XP-21865,Xylona Preis,Consumer,West,California,Los Angeles,Office Supplies,Fasteners,15.26
4482,CA-2017-109365,03-11-2017,2017,11,November,08-11-2017,5,XP-21865,Xylona Preis,Consumer,West,California,Los Angeles,Office Supplies,Appliances,43.32
4483,CA-2017-109365,03-11-2017,2017,11,November,08-11-2017,5,XP-21865,Xylona Preis,Consumer,West,California,Los Angeles,Office Supplies,Binders,43.58
4484,CA-2017-109365,03-11-2017,2017,11,November,08-11-2017,5,XP-21865,Xylona Preis,Consumer,West,California,Los Angeles,Office Supplies,Paper,116.28
4485,CA-2017-109365,03-11-2017,2017,11,November,08-11-2017,5,XP-21865,Xylona Preis,Consumer,West,California,Los Angeles,Office Supplies,Binders,9.3
4486,CA-2017-109365,03-11-2017,2017,11,November,08-11-2017,5,XP-21865,Xylona Preis,Consumer,West,California,Los Angeles,Office Supplies,Paper,19.44
4487,CA-2017-109365,03-11-2017,2017,11,November,08-11-2017,5,XP-21865,Xylona Preis,Consumer,West,California,Los Angeles,Office Supplies,Paper,314.55
4488,CA-2016-162621,05-09-2016,2016,9,September,11-09-2016,6,CA-12055,Cathy Armstrong,Home Office,Central,Texas,Houston,Office Supplies,Binders,16.27
4489,CA-2016-162621,05-09-2016,2016,9,September,11-09-2016,6,CA-12055,Cathy Armstrong,Home Office,Central,Texas,Houston,Office Supplies,Supplies,69.12
449,CA-2017-166674,01-04-2017,2017,4,April,03-04-2017,2,RB-19360,Raymond Buch,Consumer,East,New York,Auburn,Office Supplies,Storage,161.94
4490,CA-2016-162621,05-09-2016,2016,9,September,11-09-2016,6,CA-12055,Cathy Armstrong,Home Office,Central,Texas,Houston,Office Supplies,Binders,4.47
4491,CA-2018-105921,14-08-2018,2018,8,August,21-08-2018,7,JM-15250,Janet Martin,Consumer,West,California,Los Angeles,Furniture,Tables,418.3
4492,CA-2015-150798,01-12-2015,2015,12,December,03-12-2015,2,JK-15730,Joe Kamberova,Consumer,East,Ohio,Columbus,Technology,Copiers,659.99
4493,CA-2015-150798,01-12-2015,2015,12,December,03-12-2015,2,JK-15730,Joe Kamberova,Consumer,East,Ohio,Columbus,Furniture,Furnishings,8.13
4494,CA-2015-150798,01-12-2015,2015,12,December,03-12-2015,2,JK-15730,Joe Kamberova,Consumer,East,Ohio,Columbus,Office Supplies,Paper,36.29
4495,CA-2015-150798,01-12-2015,2015,12,December,03-12-2015,2,JK-15730,Joe Kamberova,Consumer,East,Ohio,Columbus,Furniture,Chairs,909.72
4496,CA-2018-112753,18-06-2018,2018,6,June,23-06-2018,5,CC-12670,Craig Carreira,Consumer,West,California,Los Angeles,Furniture,Bookcases,917.92
4497,CA-2018-112753,18-06-2018,2018,6,June,23-06-2018,5,CC-12670,Craig Carreira,Consumer,West,California,Los Angeles,Office Supplies,Paper,38.88
4498,CA-2018-155075,02-12-2018,2018,12,December,09-12-2018,7,GW-14605,Giulietta Weimer,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Binders,631.18
4499,CA-2015-103401,21-11-2015,2015,11,November,26-11-2015,5,GR-14560,Georgia Rosenberg,Corporate,West,California,San Francisco,Office Supplies,Paper,12.96
45,CA-2017-118255,11-03-2017,2017,3,March,13-03-2017,2,ON-18715,Odella Nelson,Corporate,Central,Minnesota,Eagan,Technology,Accessories,45.98
450,CA-2017-166674,01-04-2017,2017,4,April,03-04-2017,2,RB-19360,Raymond Buch,Consumer,East,New York,Auburn,Office Supplies,Art,263.88
4500,CA-2017-124814,10-04-2017,2017,4,April,16-04-2017,6,FM-14215,Filia McAdams,Corporate,West,California,Bakersfield,Office Supplies,Paper,12.96
4501,CA-2017-124814,10-04-2017,2017,4,April,16-04-2017,6,FM-14215,Filia McAdams,Corporate,West,California,Bakersfield,Office Supplies,Binders,23.2
4502,CA-2015-116757,30-06-2015,2015,6,June,04-07-2015,4,MS-17980,Michael Stewart,Corporate,Central,Texas,Houston,Office Supplies,Paper,25.92
4503,CA-2015-116757,30-06-2015,2015,6,June,04-07-2015,4,MS-17980,Michael Stewart,Corporate,Central,Texas,Houston,Office Supplies,Fasteners,21.31
4504,US-2015-138247,24-12-2015,2015,12,December,29-12-2015,5,BF-11170,Ben Ferrer,Home Office,West,California,Los Angeles,Technology,Phones,173.66
4505,US-2015-138247,24-12-2015,2015,12,December,29-12-2015,5,BF-11170,Ben Ferrer,Home Office,West,California,Los Angeles,Office Supplies,Appliances,361.96
4506,US-2015-138247,24-12-2015,2015,12,December,29-12-2015,5,BF-11170,Ben Ferrer,Home Office,West,California,Los Angeles,Technology,Accessories,62.85
4507,US-2015-138247,24-12-2015,2015,12,December,29-12-2015,5,BF-11170,Ben Ferrer,Home Office,West,California,Los Angeles,Technology,Phones,818.38
4508,US-2015-138247,24-12-2015,2015,12,December,29-12-2015,5,BF-11170,Ben Ferrer,Home Office,West,California,Los Angeles,Office Supplies,Storage,20.34
4509,US-2015-138247,24-12-2015,2015,12,December,29-12-2015,5,BF-11170,Ben Ferrer,Home Office,West,California,Los Angeles,Furniture,Furnishings,23.99
451,CA-2017-166674,01-04-2017,2017,4,April,03-04-2017,2,RB-19360,Raymond Buch,Consumer,East,New York,Auburn,Office Supplies,Art,30.48
4510,CA-2018-167003,23-05-2018,2018,5,May,29-05-2018,6,VS-21820,Vivek Sundaresam,Consumer,West,California,Los Angeles,Furniture,Tables,171.29
4511,CA-2017-119935,10-11-2017,2017,11,November,14-11-2017,4,KM-16225,Kalyca Meade,Corporate,Central,Missouri,Springfield,Furniture,Furnishings,37.3
4512,CA-2017-119935,10-11-2017,2017,11,November,14-11-2017,4,KM-16225,Kalyca Meade,Corporate,Central,Missouri,Springfield,Office Supplies,Binders,81.96
4513,CA-2017-118969,02-10-2017,2017,10,October,03-10-2017,1,LP-17095,Liz Preis,Consumer,West,Arizona,Phoenix,Office Supplies,Binders,54.79
4514,CA-2017-145240,06-09-2017,2017,9,September,08-09-2017,2,BG-11740,Bruce Geld,Consumer,Central,Texas,Houston,Office Supplies,Storage,10.78
4515,CA-2017-120873,27-10-2017,2017,10,October,01-11-2017,5,BW-11200,Ben Wallace,Consumer,South,Virginia,Hampton,Furniture,Chairs,290.98
4516,US-2018-111920,22-10-2018,2018,10,October,26-10-2018,4,PS-18970,Paul Stevenson,Home Office,Central,Oklahoma,Tulsa,Office Supplies,Art,36.44
4517,US-2017-128678,15-09-2017,2017,9,September,20-09-2017,5,RB-19570,Rob Beeghly,Consumer,West,Washington,Seattle,Office Supplies,Paper,21.4
4518,US-2017-128678,15-09-2017,2017,9,September,20-09-2017,5,RB-19570,Rob Beeghly,Consumer,West,Washington,Seattle,Office Supplies,Binders,48.66
4519,CA-2017-101385,25-09-2017,2017,9,September,01-10-2017,6,JW-16075,Julia West,Consumer,West,California,San Francisco,Office Supplies,Art,16.56
452,CA-2017-166674,01-04-2017,2017,4,April,03-04-2017,2,RB-19360,Raymond Buch,Consumer,East,New York,Auburn,Office Supplies,Art,9.84
4520,CA-2018-107167,10-06-2018,2018,6,June,14-06-2018,4,ND-18460,Neil Ducich,Corporate,South,Florida,Jacksonville,Office Supplies,Storage,1347.52
4521,CA-2015-109491,20-02-2015,2015,2,February,26-02-2015,6,LC-16930,Linda Cazamias,Corporate,Central,Indiana,Richmond,Technology,Accessories,62.31
4522,CA-2015-109491,20-02-2015,2015,2,February,26-02-2015,6,LC-16930,Linda Cazamias,Corporate,Central,Indiana,Richmond,Furniture,Furnishings,20.32
4523,CA-2018-105445,20-02-2018,2018,2,February,25-02-2018,5,BP-11095,Bart Pistole,Corporate,West,Colorado,Louisville,Office Supplies,Fasteners,9.43
4524,CA-2015-107454,02-11-2015,2015,11,November,06-11-2015,4,RD-19720,Roger Demir,Consumer,East,New York,New York City,Office Supplies,Labels,34.86
4525,CA-2015-107454,02-11-2015,2015,11,November,06-11-2015,4,RD-19720,Roger Demir,Consumer,East,New York,New York City,Furniture,Furnishings,89.34
4526,US-2018-105046,17-07-2018,2018,7,July,23-07-2018,6,BE-11335,Bill Eplett,Home Office,East,New York,Rome,Technology,Phones,269.98
4527,US-2018-105046,17-07-2018,2018,7,July,23-07-2018,6,BE-11335,Bill Eplett,Home Office,East,New York,Rome,Office Supplies,Paper,99.9
4528,US-2018-105046,17-07-2018,2018,7,July,23-07-2018,6,BE-11335,Bill Eplett,Home Office,East,New York,Rome,Furniture,Furnishings,39.08
4529,CA-2018-152856,08-09-2018,2018,9,September,10-09-2018,2,RS-19765,Roland Schwarz,Corporate,East,Ohio,Marion,Technology,Accessories,116.83
453,CA-2017-166674,01-04-2017,2017,4,April,03-04-2017,2,RB-19360,Raymond Buch,Consumer,East,New York,Auburn,Technology,Phones,35.12
4530,CA-2017-134691,14-11-2017,2017,11,November,18-11-2017,4,KC-16540,Kelly Collister,Consumer,Central,Texas,Houston,Office Supplies,Binders,2.3
4531,CA-2017-118759,14-11-2017,2017,11,November,17-11-2017,3,MB-17305,Maria Bertelson,Consumer,East,New York,New York City,Furniture,Chairs,408.01
4532,CA-2017-118759,14-11-2017,2017,11,November,17-11-2017,3,MB-17305,Maria Bertelson,Consumer,East,New York,New York City,Office Supplies,Storage,40.44
4533,CA-2015-140403,10-10-2015,2015,10,October,10-10-2015,0,TN-21040,Tanja Norvell,Home Office,West,California,Manteca,Furniture,Chairs,122.35
4534,CA-2015-140403,10-10-2015,2015,10,October,10-10-2015,0,TN-21040,Tanja Norvell,Home Office,West,California,Manteca,Office Supplies,Envelopes,15.28
4535,CA-2016-163104,19-03-2016,2016,3,March,26-03-2016,7,MC-18130,Mike Caudle,Corporate,West,California,Los Angeles,Office Supplies,Paper,11.96
4536,CA-2018-138464,08-07-2018,2018,7,July,12-07-2018,4,VF-21715,Vicky Freymann,Home Office,West,Washington,Seattle,Furniture,Furnishings,15.84
4537,CA-2018-138464,08-07-2018,2018,7,July,12-07-2018,4,VF-21715,Vicky Freymann,Home Office,West,Washington,Seattle,Office Supplies,Binders,86.38
4538,CA-2018-138464,08-07-2018,2018,7,July,12-07-2018,4,VF-21715,Vicky Freymann,Home Office,West,Washington,Seattle,Office Supplies,Art,18.24
4539,CA-2018-138464,08-07-2018,2018,7,July,12-07-2018,4,VF-21715,Vicky Freymann,Home Office,West,Washington,Seattle,Office Supplies,Art,13.12
454,CA-2018-147277,20-10-2018,2018,10,October,24-10-2018,4,EB-13705,Ed Braxton,Corporate,East,Ohio,Akron,Furniture,Tables,284.36
4540,CA-2016-104129,27-02-2016,2016,2,February,02-03-2016,4,ES-14080,Erin Smith,Corporate,East,Rhode Island,Providence,Technology,Phones,105.98
4541,CA-2016-104129,27-02-2016,2016,2,February,02-03-2016,4,ES-14080,Erin Smith,Corporate,East,Rhode Island,Providence,Furniture,Tables,493.92
4542,US-2018-132206,16-06-2018,2018,6,June,21-06-2018,5,MK-17905,Michael Kennedy,Corporate,Central,Illinois,Chicago,Office Supplies,Binders,5.94
4543,CA-2018-113474,30-03-2018,2018,3,March,31-03-2018,1,TM-21490,Tony Molinari,Consumer,Central,Oklahoma,Oklahoma City,Office Supplies,Envelopes,325.86
4544,CA-2016-126557,12-07-2016,2016,7,July,17-07-2016,5,RL-19615,Rob Lucas,Consumer,Central,Illinois,Chicago,Furniture,Chairs,383.61
4545,CA-2016-126557,12-07-2016,2016,7,July,17-07-2016,5,RL-19615,Rob Lucas,Consumer,Central,Illinois,Chicago,Technology,Phones,148.48
4546,CA-2016-126557,12-07-2016,2016,7,July,17-07-2016,5,RL-19615,Rob Lucas,Consumer,Central,Illinois,Chicago,Technology,Phones,537.54
4547,CA-2016-126557,12-07-2016,2016,7,July,17-07-2016,5,RL-19615,Rob Lucas,Consumer,Central,Illinois,Chicago,Office Supplies,Binders,1.93
4548,CA-2016-126557,12-07-2016,2016,7,July,17-07-2016,5,RL-19615,Rob Lucas,Consumer,Central,Illinois,Chicago,Office Supplies,Art,6.91
4549,CA-2016-126557,12-07-2016,2016,7,July,17-07-2016,5,RL-19615,Rob Lucas,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,7.76
455,CA-2018-147277,20-10-2018,2018,10,October,24-10-2018,4,EB-13705,Ed Braxton,Corporate,East,Ohio,Akron,Office Supplies,Storage,665.41
4550,CA-2016-126557,12-07-2016,2016,7,July,17-07-2016,5,RL-19615,Rob Lucas,Consumer,Central,Illinois,Chicago,Technology,Phones,659.17
4551,US-2018-107636,30-04-2018,2018,4,April,02-05-2018,2,NM-18520,Neoma Murray,Consumer,East,Connecticut,Manchester,Office Supplies,Labels,5.76
4552,US-2015-165862,13-07-2015,2015,7,July,17-07-2015,4,GK-14620,Grace Kelly,Corporate,West,California,Los Angeles,Furniture,Tables,351.22
4553,US-2015-106334,27-12-2015,2015,12,December,02-01-2016,6,JF-15490,Jeremy Farry,Consumer,West,California,San Francisco,Furniture,Chairs,230.28
4554,US-2015-106334,27-12-2015,2015,12,December,02-01-2016,6,JF-15490,Jeremy Farry,Consumer,West,California,San Francisco,Office Supplies,Paper,12.84
4555,CA-2017-101448,27-02-2017,2017,2,February,01-03-2017,2,EB-13930,Eric Barreto,Consumer,Central,Wisconsin,La Crosse,Office Supplies,Binders,56.82
4556,CA-2016-130218,23-03-2016,2016,3,March,26-03-2016,3,SG-20470,Sheri Gordon,Consumer,South,South Carolina,Florence,Office Supplies,Fasteners,31.56
4557,CA-2016-130218,23-03-2016,2016,3,March,26-03-2016,3,SG-20470,Sheri Gordon,Consumer,South,South Carolina,Florence,Office Supplies,Storage,27.92
4558,US-2018-117331,21-10-2018,2018,10,October,28-10-2018,7,ND-18370,Natalie DeCherney,Consumer,West,Arizona,Glendale,Office Supplies,Binders,8.56
4559,CA-2015-127383,31-12-2015,2015,12,December,05-01-2016,5,CM-11815,Candace McMahon,Corporate,Central,Texas,El Paso,Office Supplies,Envelopes,49.57
456,CA-2017-100153,13-12-2017,2017,12,December,17-12-2017,4,KH-16630,Ken Heidel,Corporate,Central,Oklahoma,Norman,Technology,Accessories,63.88
4560,CA-2015-110219,05-05-2015,2015,5,May,08-05-2015,3,EB-13870,Emily Burns,Consumer,Central,Texas,San Antonio,Furniture,Chairs,127.87
4561,CA-2016-118871,04-12-2016,2016,12,December,09-12-2016,5,HM-14860,Harry Marie,Corporate,West,California,Los Angeles,Office Supplies,Envelopes,271.44
4562,CA-2016-118871,04-12-2016,2016,12,December,09-12-2016,5,HM-14860,Harry Marie,Corporate,West,California,Los Angeles,Technology,Phones,110.35
4563,CA-2016-118871,04-12-2016,2016,12,December,09-12-2016,5,HM-14860,Harry Marie,Corporate,West,California,Los Angeles,Furniture,Furnishings,36.4
4564,CA-2018-129490,26-09-2018,2018,9,September,30-09-2018,4,SJ-20125,Sanjit Jacobs,Home Office,South,Florida,Miramar,Furniture,Chairs,419.14
4565,CA-2015-101175,09-12-2015,2015,12,December,14-12-2015,5,DM-12955,Dario Medina,Corporate,West,Arizona,Mesa,Office Supplies,Storage,100.7
4566,US-2018-149510,03-12-2018,2018,12,December,10-12-2018,7,MC-17575,Matt Collins,Consumer,South,North Carolina,Fayetteville,Office Supplies,Appliances,45.22
4567,US-2018-149510,03-12-2018,2018,12,December,10-12-2018,7,MC-17575,Matt Collins,Consumer,South,North Carolina,Fayetteville,Office Supplies,Binders,28.78
4568,US-2018-149510,03-12-2018,2018,12,December,10-12-2018,7,MC-17575,Matt Collins,Consumer,South,North Carolina,Fayetteville,Office Supplies,Paper,24.45
4569,CA-2016-111990,08-11-2016,2016,11,November,13-11-2016,5,DB-13660,Duane Benoit,Consumer,Central,Texas,Houston,Office Supplies,Binders,10.48
457,US-2015-110674,12-02-2015,2015,2,February,18-02-2015,6,SC-20095,Sanjit Chand,Consumer,West,California,Concord,Furniture,Chairs,129.57
4570,CA-2015-169460,19-04-2015,2015,4,April,21-04-2015,2,NF-18595,Nicole Fjeld,Home Office,West,California,San Jose,Furniture,Furnishings,76.14
4571,US-2016-152128,25-05-2016,2016,5,May,27-05-2016,2,NM-18445,Nathan Mautz,Home Office,Central,Kansas,Wichita,Office Supplies,Art,21.24
4572,US-2016-152128,25-05-2016,2016,5,May,27-05-2016,2,NM-18445,Nathan Mautz,Home Office,Central,Kansas,Wichita,Office Supplies,Binders,127.96
4573,CA-2018-126662,17-07-2018,2018,7,July,21-07-2018,4,AB-10255,Alejandro Ballentine,Home Office,West,California,Los Angeles,Technology,Copiers,479.98
4574,CA-2017-139395,12-12-2017,2017,12,December,18-12-2017,6,MG-17650,Matthew Grinstein,Home Office,Central,Michigan,Jackson,Technology,Phones,657.93
4575,CA-2017-139395,12-12-2017,2017,12,December,18-12-2017,6,MG-17650,Matthew Grinstein,Home Office,Central,Michigan,Jackson,Furniture,Furnishings,33.48
4576,CA-2017-139395,12-12-2017,2017,12,December,18-12-2017,6,MG-17650,Matthew Grinstein,Home Office,Central,Michigan,Jackson,Office Supplies,Art,13.9
4577,CA-2017-139395,12-12-2017,2017,12,December,18-12-2017,6,MG-17650,Matthew Grinstein,Home Office,Central,Michigan,Jackson,Office Supplies,Storage,26.86
4578,US-2015-121734,11-04-2015,2015,4,April,16-04-2015,5,SE-20110,Sanjit Engle,Consumer,West,Idaho,Lewiston,Office Supplies,Binders,9.58
4579,CA-2016-110947,09-06-2016,2016,6,June,15-06-2016,6,AG-10765,Anthony Garverick,Home Office,South,Virginia,Hampton,Office Supplies,Binders,113.1
458,US-2017-157945,26-09-2017,2017,9,September,01-10-2017,5,NF-18385,Natalie Fritzler,Consumer,Central,Illinois,Decatur,Furniture,Chairs,747.56
4580,US-2015-150126,27-07-2015,2015,7,July,02-08-2015,6,AS-10045,Aaron Smayling,Corporate,East,New York,New York City,Office Supplies,Paper,65.78
4581,CA-2016-164427,31-07-2016,2016,7,July,06-08-2016,6,AR-10405,Allen Rosenblatt,Corporate,South,Mississippi,Hattiesburg,Technology,Accessories,239.7
4582,CA-2017-120250,19-09-2017,2017,9,September,22-09-2017,3,AP-10720,Anne Pryor,Home Office,East,Pennsylvania,Philadelphia,Furniture,Furnishings,25.63
4583,CA-2017-121993,10-06-2017,2017,6,June,12-06-2017,2,JB-16000,Joy Bell-,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Labels,23.62
4584,US-2017-100405,26-08-2017,2017,8,August,28-08-2017,2,TS-21430,Tom Stivers,Corporate,West,California,Los Angeles,Office Supplies,Art,8.26
4585,US-2018-163790,02-11-2018,2018,11,November,04-11-2018,2,NL-18310,Nancy Lomonaco,Home Office,West,California,Danville,Office Supplies,Envelopes,76.58
4586,US-2018-163790,02-11-2018,2018,11,November,04-11-2018,2,NL-18310,Nancy Lomonaco,Home Office,West,California,Danville,Office Supplies,Art,8.8
4587,US-2018-163790,02-11-2018,2018,11,November,04-11-2018,2,NL-18310,Nancy Lomonaco,Home Office,West,California,Danville,Office Supplies,Binders,590.35
4588,US-2018-163790,02-11-2018,2018,11,November,04-11-2018,2,NL-18310,Nancy Lomonaco,Home Office,West,California,Danville,Office Supplies,Fasteners,5.58
4589,US-2018-163790,02-11-2018,2018,11,November,04-11-2018,2,NL-18310,Nancy Lomonaco,Home Office,West,California,Danville,Furniture,Furnishings,25.02
459,US-2017-157945,26-09-2017,2017,9,September,01-10-2017,5,NF-18385,Natalie Fritzler,Consumer,Central,Illinois,Decatur,Office Supplies,Envelopes,8.93
4590,US-2018-163790,02-11-2018,2018,11,November,04-11-2018,2,NL-18310,Nancy Lomonaco,Home Office,West,California,Danville,Office Supplies,Storage,452.55
4591,CA-2017-129868,26-12-2017,2017,12,December,31-12-2017,5,MC-18130,Mike Caudle,Corporate,West,California,Los Angeles,Office Supplies,Supplies,17.76
4592,CA-2017-129868,26-12-2017,2017,12,December,31-12-2017,5,MC-18130,Mike Caudle,Corporate,West,California,Los Angeles,Technology,Phones,302.38
4593,CA-2017-129868,26-12-2017,2017,12,December,31-12-2017,5,MC-18130,Mike Caudle,Corporate,West,California,Los Angeles,Furniture,Chairs,146.35
4594,CA-2017-129868,26-12-2017,2017,12,December,31-12-2017,5,MC-18130,Mike Caudle,Corporate,West,California,Los Angeles,Office Supplies,Appliances,7.9
4595,CA-2017-129868,26-12-2017,2017,12,December,31-12-2017,5,MC-18130,Mike Caudle,Corporate,West,California,Los Angeles,Furniture,Tables,902.71
4596,CA-2017-129868,26-12-2017,2017,12,December,31-12-2017,5,MC-18130,Mike Caudle,Corporate,West,California,Los Angeles,Office Supplies,Art,53.97
4597,CA-2017-140564,05-12-2017,2017,12,December,10-12-2017,5,TC-21475,Tony Chapman,Home Office,East,District of Columbia,Washington,Office Supplies,Art,33.92
4598,US-2018-169502,28-08-2018,2018,8,August,01-09-2018,4,MG-17650,Matthew Grinstein,Home Office,Central,Wisconsin,Milwaukee,Office Supplies,Supplies,21.81
4599,US-2018-169502,28-08-2018,2018,8,August,01-09-2018,4,MG-17650,Matthew Grinstein,Home Office,Central,Wisconsin,Milwaukee,Office Supplies,Appliances,91.6
46,CA-2017-118255,11-03-2017,2017,3,March,13-03-2017,2,ON-18715,Odella Nelson,Corporate,Central,Minnesota,Eagan,Office Supplies,Binders,17.46
460,CA-2016-109638,15-12-2016,2016,12,December,22-12-2016,7,JH-15985,Joseph Holt,Consumer,West,Washington,Seattle,Office Supplies,Appliances,103.92
4600,CA-2016-146948,16-07-2016,2016,7,July,20-07-2016,4,MG-17890,Michael Granlund,Home Office,East,Maryland,Baltimore,Furniture,Chairs,150.98
4601,CA-2016-146948,16-07-2016,2016,7,July,20-07-2016,4,MG-17890,Michael Granlund,Home Office,East,Maryland,Baltimore,Office Supplies,Envelopes,137.25
4602,CA-2016-146948,16-07-2016,2016,7,July,20-07-2016,4,MG-17890,Michael Granlund,Home Office,East,Maryland,Baltimore,Office Supplies,Fasteners,11.52
4603,US-2016-113327,26-05-2016,2016,5,May,29-05-2016,3,BF-11170,Ben Ferrer,Home Office,South,North Carolina,Jacksonville,Office Supplies,Paper,18.27
4604,US-2016-113327,26-05-2016,2016,5,May,29-05-2016,3,BF-11170,Ben Ferrer,Home Office,South,North Carolina,Jacksonville,Office Supplies,Paper,153.73
4605,US-2016-113327,26-05-2016,2016,5,May,29-05-2016,3,BF-11170,Ben Ferrer,Home Office,South,North Carolina,Jacksonville,Office Supplies,Envelopes,12.22
4606,US-2016-113327,26-05-2016,2016,5,May,29-05-2016,3,BF-11170,Ben Ferrer,Home Office,South,North Carolina,Jacksonville,Technology,Accessories,167.94
4607,CA-2016-135020,28-05-2016,2016,5,May,02-06-2016,5,MS-17770,Maxwell Schwartz,Consumer,East,New York,Rochester,Technology,Phones,45.99
4608,CA-2016-135020,28-05-2016,2016,5,May,02-06-2016,5,MS-17770,Maxwell Schwartz,Consumer,East,New York,Rochester,Office Supplies,Storage,535.41
4609,CA-2016-135020,28-05-2016,2016,5,May,02-06-2016,5,MS-17770,Maxwell Schwartz,Consumer,East,New York,Rochester,Office Supplies,Binders,6.1
461,CA-2016-109638,15-12-2016,2016,12,December,22-12-2016,7,JH-15985,Joseph Holt,Consumer,West,Washington,Seattle,Technology,Accessories,899.91
4610,CA-2016-135020,28-05-2016,2016,5,May,02-06-2016,5,MS-17770,Maxwell Schwartz,Consumer,East,New York,Rochester,Office Supplies,Paper,45.36
4611,US-2018-141852,09-11-2018,2018,11,November,14-11-2018,5,JE-15745,Joel Eaton,Consumer,West,California,Oceanside,Furniture,Furnishings,47.12
4612,CA-2017-109407,24-01-2017,2017,1,January,26-01-2017,2,HG-14965,Henry Goldwyn,Corporate,South,Mississippi,Gulfport,Office Supplies,Binders,31.36
4613,US-2017-165953,31-12-2017,2017,12,December,06-01-2018,6,EP-13915,Emily Phan,Consumer,South,Florida,Jacksonville,Office Supplies,Art,47.62
4614,US-2017-165953,31-12-2017,2017,12,December,06-01-2018,6,EP-13915,Emily Phan,Consumer,South,Florida,Jacksonville,Office Supplies,Paper,23.48
4615,CA-2017-144540,05-09-2017,2017,9,September,10-09-2017,5,GH-14410,Gary Hansen,Home Office,Central,Texas,Houston,Office Supplies,Appliances,62.79
4616,CA-2017-144540,05-09-2017,2017,9,September,10-09-2017,5,GH-14410,Gary Hansen,Home Office,Central,Texas,Houston,Office Supplies,Fasteners,28.44
4617,CA-2016-159863,04-09-2016,2016,9,September,07-09-2016,3,DS-13180,David Smith,Corporate,Central,Texas,Houston,Technology,Accessories,134.38
4618,CA-2016-117800,21-09-2016,2016,9,September,26-09-2016,5,TH-21550,Tracy Hopkins,Home Office,East,Massachusetts,Everett,Technology,Phones,589.9
4619,CA-2016-117800,21-09-2016,2016,9,September,26-09-2016,5,TH-21550,Tracy Hopkins,Home Office,East,Massachusetts,Everett,Furniture,Chairs,542.94
462,CA-2016-109638,15-12-2016,2016,12,December,22-12-2016,7,JH-15985,Joseph Holt,Consumer,West,Washington,Seattle,Office Supplies,Binders,51.31
4620,CA-2018-145219,24-12-2018,2018,12,December,25-12-2018,1,RM-19675,Robert Marley,Home Office,West,California,Los Angeles,Technology,Copiers,2879.95
4621,CA-2018-145219,24-12-2018,2018,12,December,25-12-2018,1,RM-19675,Robert Marley,Home Office,West,California,Los Angeles,Office Supplies,Binders,90.48
4622,CA-2016-161214,05-10-2016,2016,10,October,08-10-2016,3,SF-20965,Sylvia Foulston,Corporate,East,Delaware,Wilmington,Office Supplies,Storage,77.55
4623,CA-2018-147228,09-09-2018,2018,9,September,14-09-2018,5,SO-20335,Sean O'Donnell,Consumer,South,Tennessee,Columbia,Office Supplies,Supplies,8.83
4624,CA-2018-147228,09-09-2018,2018,9,September,14-09-2018,5,SO-20335,Sean O'Donnell,Consumer,South,Tennessee,Columbia,Office Supplies,Paper,177.54
4625,CA-2018-147228,09-09-2018,2018,9,September,14-09-2018,5,SO-20335,Sean O'Donnell,Consumer,South,Tennessee,Columbia,Office Supplies,Storage,258.48
4626,CA-2018-147228,09-09-2018,2018,9,September,14-09-2018,5,SO-20335,Sean O'Donnell,Consumer,South,Tennessee,Columbia,Furniture,Furnishings,14.14
4627,CA-2017-101336,13-11-2017,2017,11,November,18-11-2017,5,CK-12760,Cyma Kinney,Corporate,East,New York,New York City,Office Supplies,Storage,77.55
4628,CA-2017-101336,13-11-2017,2017,11,November,18-11-2017,5,CK-12760,Cyma Kinney,Corporate,East,New York,New York City,Office Supplies,Storage,24.88
4629,CA-2017-101336,13-11-2017,2017,11,November,18-11-2017,5,CK-12760,Cyma Kinney,Corporate,East,New York,New York City,Office Supplies,Art,140.75
463,CA-2017-109869,22-04-2017,2017,4,April,29-04-2017,7,TN-21040,Tanja Norvell,Home Office,West,Arizona,Phoenix,Furniture,Furnishings,23.56
4630,CA-2017-101336,13-11-2017,2017,11,November,18-11-2017,5,CK-12760,Cyma Kinney,Corporate,East,New York,New York City,Office Supplies,Storage,36.63
4631,US-2016-126235,15-10-2016,2016,10,October,15-10-2016,0,GA-14725,Guy Armstrong,Consumer,Central,Michigan,Mount Pleasant,Furniture,Furnishings,17.14
4632,CA-2018-168396,03-08-2018,2018,8,August,08-08-2018,5,BD-11725,Bruce Degenhardt,Consumer,West,California,San Francisco,Office Supplies,Labels,51.75
4633,CA-2018-168396,03-08-2018,2018,8,August,08-08-2018,5,BD-11725,Bruce Degenhardt,Consumer,West,California,San Francisco,Furniture,Furnishings,123.96
4634,CA-2016-130456,21-08-2016,2016,8,August,26-08-2016,5,DS-13180,David Smith,Corporate,West,California,San Francisco,Furniture,Bookcases,586.4
4635,CA-2016-130456,21-08-2016,2016,8,August,26-08-2016,5,DS-13180,David Smith,Corporate,West,California,San Francisco,Office Supplies,Storage,80.98
